,average,p,otu_id,baseMean,log2FoldChange,pvalue,padj,relative_abund,log2FC_new,rel_abu_new,padj_new
327,0,0.001,9be17c698bded3fe6f5ce0a7af143da9,8.86704826922509,3.07113384311455,2.95304830421176e-10,1.63745233271917e-09,0.000351253806337716,3.07113384311455,0.000351253806337716,0.001
328,0,0.002,f617931335477584dfd0b193104558b4,12.0439407757645,2.00337563905658,5.35640222679135e-06,1.69295787880524e-05,0.000389121317058138,2.00337563905658,0.000389121317058138,0.001
329,0,0.653,34249abb6f3991d543668d29aeeeedc9,20.2257493138825,0.443339480226193,0.283651590848245,0.316383940854204,0.000383898212131184,0.443339480226193,0.000383898212131184,1
330,0,0.001,c89d2c562b5dfa795c28f6285ab84e68,7.71099257843636,4.14655242351828,5.1169674195462e-19,7.77072199418773e-18,0.000351253806337716,4.14655242351828,0.000351253806337716,0.001
331,0,0.001,8daf68691f46b4d7a620c102243e2d4e,8.19832014747494,3.4342933282273,3.72405678200468e-13,2.96109357650907e-12,0.000347336477642499,3.4342933282273,0.000347336477642499,0.001
332,0,0.07,a4f0b4d1bcce06605da448bc8e55864c,5.52844108882659,0.74605392344506,0.163267372451405,0.189498072638686,0.000310774743153815,0.74605392344506,0.000310774743153815,1
333,0,0.006,16d47c1bb9f5217cabb095d73a2f2ce7,13.5026814390111,1.47081054302372,0.00121703957714477,0.00236805276707237,0.00037736933097249,1.47081054302372,0.00037736933097249,0.01
334,0,0.001,371a039c0562a7679a06c84d445b725a,4.24044660570673,3.12077268449726,2.49791871300515e-10,1.4004406797857e-09,0.000347336477642499,3.12077268449726,0.000347336477642499,0.001
335,0,0.001,352729895600c02a26597ea2d57090f1,9.08075246480442,3.03957809241402,6.88241932057273e-14,5.99042934666717e-13,0.000361700016191625,3.03957809241402,0.000361700016191625,0.001
336,0,0.001,0012ebb25907f50659e74e5596c54433,9.35159408234174,2.87275596107303,5.29491130101434e-12,3.69329192403166e-11,0.000363005792423364,2.87275596107303,0.000363005792423364,0.001
337,0,0.096,053bed17786e63df949e69d240959d79,10.6503677885577,1.43804049490451,0.00878647610676344,0.0135701366660335,0.000292493875909473,1.43804049490451,0.000292493875909473,0.1
338,0,0.003,507810c957243ecc30d123889839b6d2,9.85856874834933,2.3961908010331,4.72141908197101e-07,1.74406254912545e-06,0.000347336477642499,2.3961908010331,0.000347336477642499,0.001
339,0,0.001,74b0d190476a4cdf9c85f69d466614dc,8.56782382686473,3.2538260862568,2.44230757285598e-15,2.50015169958152e-14,0.000351253806337716,3.2538260862568,0.000351253806337716,0.001
340,0,0.001,d7bf3b775df0a75c4332175de0da9c5a,8.44416720848045,3.3288967354512,1.9470975168456e-15,2.02186286297499e-14,0.000347336477642499,3.3288967354512,0.000347336477642499,0.001
341,0,0.001,3536ac248436e8c5e42bef59550f1a6c,8.85765310198166,2.74232386883709,7.55650238764279e-09,3.57467096111409e-08,0.000339501820252067,2.74232386883709,0.000339501820252067,0.001
342,0,0.358,3673e32157ac7268c5d8ea0a97b8dd9f,14.4948266082428,0.270685012858555,0.61626565510535,0.649803047929057,0.000250709036493834,0.270685012858555,0.000250709036493834,1
343,0,0.001,5a5aa2df8ec3db014bd085fba483a0cc,7.66827597030184,3.89630395050465,2.44581070985744e-23,5.49709544877736e-22,0.000339501820252067,3.89630395050465,0.000339501820252067,0.001
344,0,0.481,cca6ccc2213a51059fbac0e2e9219b8d,20.3828541337835,0.244475547531977,0.515896549974665,0.551678759404077,0.000355171135032932,0.244475547531977,0.000355171135032932,1
345,0,0.364,0d51289ad0332a82133fe4b37e294613,5.90034983736667,0.677025265564695,0.208564430639127,0.237976156530249,0.00020370109215124,0.677025265564695,0.00020370109215124,1
346,0,0.001,c7318b3d746e0c759e209cf471e0844f,8.53407329977907,3.0675687060695,3.99402814526994e-11,2.45118936051336e-10,0.000334278715325112,3.0675687060695,0.000334278715325112,0.001
347,0,0.001,9dd83e4bb54289e0c9702ce526c37231,8.23671056616503,3.26067329351049,1.40657942082077e-14,1.32459443781948e-13,0.000335584491556851,3.26067329351049,0.000335584491556851,0.001
348,0,0.001,6971b5ee74e2ff86d8e0a93ae9d62440,9.18810705073857,2.56521695057233,3.75583685226476e-08,1.61233166060296e-07,0.00033689026778859,2.56521695057233,0.00033689026778859,0.001
349,0,0.001,2ecea9480722f8b41ac9c4e8a36941a9,7.52626427329006,4.10445745955507,2.4319936207689e-19,3.80761354186636e-18,0.000331667162861635,4.10445745955507,0.000331667162861635,0.001
350,0,0.143,06ca5b8bbffdc21b39364f76e370c97d,19.8568663921907,0.841019615443539,0.0216427187159042,0.0298628181572517,0.000447881247486381,0.841019615443539,0.000447881247486381,0.1
351,0,0.752,280a048f5830aba8c20497b2c55a4b50,18.9526926886175,0.0181149011221785,0.966938878169822,0.971163834539183,0.000288576547214257,0.0181149011221785,0.000288576547214257,1
352,0,0.001,42761e3081d63ddf62e3c67735a0a169,1.3069026287527,0.084117832350674,0.844837541699971,0.857780288932871,0.000329055610398157,0.084117832350674,0.000329055610398157,1
353,0,0.001,03d52b4f1889d94ac19643f73da8fb46,8.5228248201644,2.8307589295337,1.74366171190786e-08,7.81710751517559e-08,0.000321220953007725,2.8307589295337,0.000321220953007725,0.001
354,0,0.001,16e14ac37b8ef154dfc136d47e118233,7.61037792483165,3.63091117837238,2.07789953716011e-15,2.14886256838828e-14,0.000327749834166419,3.63091117837238,0.000327749834166419,0.001
355,0,0.001,cb305334fd370f0ffc584a91ccad6af4,8.15104207009685,3.37022991426156,4.6780480307765e-21,8.57133655494085e-20,0.000338196044020328,3.37022991426156,0.000338196044020328,0.001
356,0,0.001,286f634a8edcc2f5b6acd647dadbe76b,11.9710241573522,1.80025259801236,3.50845235152016e-06,1.14466087365403e-05,0.000370840449813796,1.80025259801236,0.000370840449813796,0.001
357,0,0.001,56997c0eda3455975dcae20862d8566f,7.35586798563886,4.06758843372871,1.57359461706223e-18,2.26969711495264e-17,0.000325138281702941,4.06758843372871,0.000325138281702941,0.001
358,0,0.001,094c0b0d1161ef5e113e5e38f6fda1d1,9.75644060391518,2.2405773143843,1.97728118676278e-07,7.69754500497258e-07,0.00033689026778859,2.2405773143843,0.00033689026778859,0.001
359,0,0.001,164832e9cf9b1b1dad69d6a6531a41e2,7.19069925442951,4.03083442272071,7.2530851352111e-18,9.70339987533401e-17,0.000318609400544248,4.03083442272071,0.000318609400544248,0.001
360,0,0.001,0b7fb532a956baab89ac5e65a69feab1,7.16363936815995,4.02482167447491,1.35040691752067e-19,2.14748672386857e-18,0.000317303624312509,4.02482167447491,0.000317303624312509,0.001
361,0,0.149,f5aff750be8181f6a19cd81075a841e1,13.0015587834005,0.745082211420715,0.139294858962397,0.163096573691327,0.00027551878489687,0.745082211420715,0.00027551878489687,1
362,0,0.001,7c02da4255b27702e1a4f5d87ffe1718,2.13018555304759,1.67395753447672,4.62621683392777e-05,0.000123000938639184,0.00031599784808077,1.67395753447672,0.00031599784808077,0.001
363,0,0.001,3aca5244dd3b35efc1c05bd5e761f613,9.39013455205371,2.38660762584739,4.28261979265079e-08,1.82607152541611e-07,0.000329055610398157,2.38660762584739,0.000329055610398157,0.001
364,0,0.07,8585f319551179c93ac6408d88a0dc34,15.1124566539256,0.880079524476387,0.0447816122353785,0.0568425233620253,0.000340807596483806,0.880079524476387,0.000340807596483806,0.1
365,0,0.001,11c592dff1948828be5cee99c86ddd8d,8.67817134443169,2.42484586921678,4.71143938311877e-07,1.74164831582103e-06,0.000310774743153815,2.42484586921678,0.000310774743153815,0.001
366,0,0.001,e5c19d7800b18015f3a917fc015fc42f,3.01316212437199,2.4541065565016,2.07514443706193e-07,8.0475501673483e-07,0.000314692071849031,2.4541065565016,0.000314692071849031,0.001
367,0,0.001,be78a6c2f850cdc9a54c727aea3a2b79,3.07992469813131,2.45860328624033,1.21821870531666e-10,7.11377828266322e-10,0.000314692071849031,2.45860328624033,0.000314692071849031,0.001
368,0,0.001,a520ff607b78f4bf244c75f219319f00,7.09921672751045,4.00932737232599,1.55455307567142e-21,3.07084957174624e-20,0.000312080519385554,4.00932737232599,0.000312080519385554,0.001
369,0,0.001,59f1a56ded2505c7acdb8d229a85a209,8.6066143861992,2.7548967413505,1.65154629890734e-10,9.49076094724366e-10,0.000323832505471202,2.7548967413505,0.000323832505471202,0.001
370,0,0.001,5423e751b89a2432c953d9ef6fdcda42,8.95547487199151,2.39331789699006,1.90271867776485e-07,7.42442002581546e-07,0.00031599784808077,2.39331789699006,0.00031599784808077,0.001
371,0,0.001,e23a1f1854d1be06c910ee2c18b19233,7.39171992255301,3.30851231543409,9.06372704170992e-12,6.12685306493458e-11,0.000304245861995122,3.30851231543409,0.000304245861995122,0.001
372,0,0.001,4c259576b338f858e0f980749e707581,7.65566540036673,3.16013758133043,1.51943791690536e-12,1.12665653164082e-11,0.000308163190690338,3.16013758133043,0.000308163190690338,0.001
373,0,0.227,4c442da76df7e8d2d290fe18b7e687a2,11.1557467341179,0.60342760022063,0.239528144522952,0.269990901654231,0.000218064630700366,0.60342760022063,0.000218064630700366,1
374,0,0.468,02057ce74da3bfbc9a1dc562df1a0b4e,13.0196171579419,0.395240360440886,0.480121720919204,0.516261012691562,0.000232428169249492,0.395240360440886,0.000232428169249492,1
375,0,0.031,029a02f3fef7c64e50c2555067887440,9.09938319023723,1.68799109143458,0.0036457571845691,0.00629020610111428,0.000262461022579483,1.68799109143458,0.000262461022579483,0.01
376,0,0.001,d96a295b91dce9b2dfd57442f0bbd9dc,6.88262295195025,3.9591847143681,8.51017493343315e-23,1.85499804475739e-21,0.000302940085763383,3.9591847143681,0.000302940085763383,0.001
377,0,0.141,6845fe55f2b4f051a22bc167ef2b80ea,11.6178464851444,0.751580276302969,0.176418914300796,0.203408675243758,0.000237651274176447,0.751580276302969,0.000237651274176447,1
378,0,0.149,f3e9bb5fcf17b4f59399ca727ec189cb,12.1220737668103,0.74094629260927,0.131470366683625,0.154220747928344,0.000255932141420789,0.74094629260927,0.000255932141420789,1
379,0,0.001,8639cd8b1958e893d93cb194d23604ca,6.85982005140201,3.95353322679562,7.15856149736857e-21,1.30688972896003e-19,0.000301634309531644,3.95353322679562,0.000301634309531644,0.001
380,0,0.001,53fdef81e6b1a04d0a6d563e8e97337a,7.67322293391692,2.93070557696011,2.07503507032212e-10,1.17771631320078e-09,0.000301634309531644,2.93070557696011,0.000301634309531644,0.001
381,0,0.001,9746fd6bef29562ade8169662eba6598,7.58116621984738,3.18840169153726,9.9969127898677e-15,9.57469469287139e-14,0.00030555163822686,3.18840169153726,0.00030555163822686,0.001
382,0,0.153,ec9efee858554fa7f999d6f451c71d5c,13.0394963609595,0.624134160780087,0.234103958111272,0.264609681754292,0.000257237917652528,0.624134160780087,0.000257237917652528,1
383,0,0.001,d68b26e83704545fcaf9fd1a1252f734,8.51518610873143,2.65890303278099,1.16096309058049e-10,6.81089367641015e-10,0.000310774743153815,2.65890303278099,0.000310774743153815,0.001
384,0,0.001,8a9cceb0a0c9ae73c3e21582671254b9,9.65241546681393,1.9341893343603,2.97951018411423e-05,8.20663562149547e-05,0.000302940085763383,1.9341893343603,0.000302940085763383,0.001
385,0,0.007,6189dd1c842c4edc796e1b32c75957cc,12.3539029662168,1.24924425363923,0.0025574279310499,0.00458939426803384,0.000318609400544248,1.24924425363923,0.000318609400544248,0.01
386,0,0.001,7188ce140c148b15b672115f6b03944b,7.10324730676813,3.38477287039609,1.08015847485601e-14,1.02483328468046e-13,0.000296411204604689,3.38477287039609,0.000296411204604689,0.001
387,0,0.001,cd2eda4b1ffd5a52dc081f8593d5e3c9,7.26819483603771,3.15769069273423,2.25204933570568e-12,1.6410105894328e-11,0.000295105428372951,3.15769069273423,0.000295105428372951,0.001
388,0,0.117,2257475704f410a186d305b4c7ec25d4,20.4080164143981,0.726243357739413,0.0259667223787017,0.0349610530002914,0.00043874081386421,0.726243357739413,0.00043874081386421,0.1
389,0,0.001,7391671282a622c47162a48a2c3b22f6,7.81873610841819,2.74346376540098,4.59301815323734e-10,2.48681935770035e-09,0.000292493875909473,2.74346376540098,0.000292493875909473,0.001
390,0,0.001,646f9f1c119f5db23d4b3e3c1278430b,6.67237526730002,3.79333155072512,2.58717974161745e-25,7.1105260616084e-24,0.000288576547214257,3.79333155072512,0.000288576547214257,0.001
391,0,0.002,53d9c860ca705176b1f2861dac2ddecc,7.51874914391245,2.65387466576291,1.08389517744016e-07,4.3990833967214e-07,0.000276824561128609,2.65387466576291,0.000276824561128609,0.001
392,0,0.047,cc65cbe2105cbd9b288aa5a0090ff08c,3.48528921844196,1.79222273596024,0.000130608343617061,0.000322660671065694,0.000262461022579483,1.79222273596024,0.000262461022579483,0.001
393,0,0.001,6b02c4c68c22f1b99062d70d739ef82a,7.26557858609463,3.11419002727994,2.41931156012983e-12,1.75782450568629e-11,0.000287270770982518,3.11419002727994,0.000287270770982518,0.001
394,0,0.018,d491048645c44a4e107ded2385ef31ae,9.51829169025999,1.50818046209613,0.00370902744434363,0.00637761026387138,0.000261155246347744,1.50818046209613,0.000261155246347744,0.01
395,0,0.001,56a65c14cd1258f549214f70161c846a,7.57623684283926,2.80738623847262,9.00033340590096e-11,5.34837673720813e-10,0.000288576547214257,2.80738623847262,0.000288576547214257,0.001
396,0,0.001,90e143a8ab5130a4995f53c1782bd904,7.28774563435454,2.94254594882745,9.15854901598026e-11,5.42963451041175e-10,0.000283353442287302,2.94254594882745,0.000283353442287302,0.001
397,0,0.001,387d516ca5b72e8006573813afd8eef8,7.23986605144528,3.00022917780338,1.18070710715311e-11,7.78072023052253e-11,0.000283353442287302,3.00022917780338,0.000283353442287302,0.001
398,0,0.134,ff8f34e7ddd4a9043a8c4fe202a3a682,9.87840960628613,1.03253254604365,0.0685688974748172,0.0838377452925896,0.00022459351185906,1.03253254604365,0.00022459351185906,0.1
399,0,0.001,a82e59e82aaac73b7009e6f012f30a07,8.0468814439678,2.42379661934999,1.71512905246861e-07,6.74448492871986e-07,0.000284659218519041,2.42379661934999,0.000284659218519041,0.001
400,0,0.014,786a90e154a3c46be5ccc42297c8855d,4.67989287549931,1.57265971184089,0.001918733352058,0.00355162319229769,0.00026507257504296,1.57265971184089,0.00026507257504296,0.01
401,0,0.001,cc1854fd02a6fa503b5c18928b1b68e5,7.05571192596718,3.12562955013247,2.09151529224022e-13,1.70869027994488e-12,0.000282047666055563,3.12562955013247,0.000282047666055563,0.001
402,0,0.246,335d54cc5c128ea73e94830fc4b141d8,16.7642291774363,0.111738641376372,0.777646507988159,0.800113609541428,0.000268989903738176,0.111738641376372,0.000268989903738176,1
403,0,0.002,36bea95ffaaf2039c2676d2b83ec8334,7.45603097040674,2.71368478394212,8.09182674531081e-09,3.80300816459449e-08,0.000274213008665131,2.71368478394212,0.000274213008665131,0.001
404,0,0.001,736e35baf43e700fd9311c290fcd4613,6.46659824782933,3.85471677652397,2.31516534334208e-20,3.99583315402079e-19,0.000279436113592086,3.85471677652397,0.000279436113592086,0.001
405,0,0.019,e53a8941c7834250afa1418765fe6247,9.28126389893935,1.59770784502127,0.00142953532366535,0.00273107674037615,0.000259849470116005,1.59770784502127,0.000259849470116005,0.01
406,0,0.001,9310b2929a653f032be68f59daa61dd3,8.1221439738833,2.26450156774902,7.11538556550602e-07,2.55739195485174e-06,0.000276824561128609,2.26450156774902,0.000276824561128609,0.001
407,0,0.024,771f300eaa9c38732924453147d1d682,9.16249449047359,1.45996985944189,0.00825737910641198,0.0128445297265843,0.000241568602871663,1.45996985944189,0.000241568602871663,0.1
408,0,0.001,d721a9490763cdca8adfc8a3c553ccff,6.30264848861028,3.81363358901637,1.04737866346701e-20,1.85845400040444e-19,0.000274213008665131,3.81363358901637,0.000274213008665131,0.001
409,0,0.001,a4f953f0cb841df24c2c0fa5c697ac9b,7.51923642996892,2.84730892055456,7.09138264801367e-12,4.8592306302175e-11,0.000282047666055563,2.84730892055456,0.000282047666055563,0.001
410,0,0.015,132852f5b67f2e5bb3c27fb18b73d32b,16.4816927521934,0.920491217374862,0.00646140519963616,0.0103239576918041,0.000381286659667706,0.920491217374862,0.000381286659667706,0.1
411,0,0.311,16237faf931bc6e4493261088a530e64,10.0289936203048,0.552633906213259,0.349339051705016,0.383378382046932,0.000190643329833853,0.552633906213259,0.000190643329833853,1
412,0,0.001,0da909840339c0013b6e5c80a862b3b2,4.36356452947978,3.16539939329731,1.77161909604236e-10,1.01232517160296e-09,0.000272907232433392,3.16539939329731,0.000272907232433392,0.001
413,0,0.001,d39a1f4a1785b63bf9a9ab4e04bae54f,8.26472058580131,2.42754861648402,4.56267521460573e-10,2.47303843089616e-09,0.000289882323445996,2.42754861648402,0.000289882323445996,0.001
414,0,0.001,095692ab3f666ff9eb2114140b9cbab3,6.36852391372011,3.79289035194099,4.62836708223416e-18,6.36023161273319e-17,0.000271601456201654,3.79289035194099,0.000271601456201654,0.001
415,0,0.001,078e5eddc900e54bc635b5f5cf5d8e14,6.58782994139889,3.49333670165548,9.50338402333754e-22,1.91468577713219e-20,0.000274213008665131,3.49333670165548,0.000274213008665131,0.001
416,0,0.005,be4b6007a1cfb7109c0d8ec80e6e4db2,7.32286240830359,2.6410942252438,1.67873951420068e-08,7.54612064294472e-08,0.000267684127506438,2.6410942252438,0.000267684127506438,0.001
417,0,0.5,b8a6e07b4f4b8847ef842d21b79c0d41,10.4776494029747,0.12314197000199,0.847820760008179,0.859893618804926,0.000155387371576908,0.12314197000199,0.000155387371576908,1
418,0,0.001,e5bb45c5a5933a49f78e444d3dabec08,6.94926355982206,3.1176566197454,1.36501447971265e-16,1.60532051718764e-15,0.000276824561128609,3.1176566197454,0.000276824561128609,0.001
419,0,0.001,29d1b445c5b5ff1b7cf8ad467a1f77af,6.21209332119731,3.78836803464269,5.51532847675427e-20,9.20495581087338e-19,0.000267684127506438,3.78836803464269,0.000267684127506438,0.001
420,0,0.003,ff78be135a85e6ceee46203d2073314a,6.77052110152316,2.85572713527657,1.39834286448388e-08,6.39368884782547e-08,0.000257237917652528,2.85572713527657,0.000257237917652528,0.001
421,0,0.001,9e90e45232a1fba5123977ae5e60230d,7.37080602200409,2.63380584009246,4.37733112955628e-10,2.38023263679205e-09,0.000268989903738176,2.63380584009246,0.000268989903738176,0.001
422,0,0.001,f1539e58e5ded91cd5241757a481aa09,6.06802068679511,3.64650991821164,1.73325962111494e-16,2.0242711094638e-15,0.000263766798811221,3.64650991821164,0.000263766798811221,0.001
423,0,0.001,541a57d15e74fa984393c74f92c832f3,6.71586528542888,3.01698975008007,3.57438837008774e-12,2.53553159190837e-11,0.000262461022579483,3.01698975008007,0.000262461022579483,0.001
424,0,0.002,440f2d5e55542db9cec0aa97c2a57d7b,7.92750604152486,2.16990916883501,1.78268761094217e-06,6.09536933639928e-06,0.000258543693884266,2.16990916883501,0.000258543693884266,0.001
425,0,0.001,dc6c89724c2eb718f649dd6880c0bd24,8.09337699344084,1.96151687822675,3.61914805418145e-05,9.8239569028425e-05,0.000253320588957312,1.96151687822675,0.000253320588957312,0.001
426,0,0.001,17f3469d7f69f813e1c16bd9339557da,7.36529441707149,2.72817784561328,1.45154777484307e-12,1.0794819260855e-11,0.000271601456201654,2.72817784561328,0.000271601456201654,0.001
427,0,0.009,7aa9c714c30015e76fcd8e9a95cb9d9e,4.97796141334362,1.74983136540345,0.000746376327218094,0.00154373214181673,0.000241568602871663,1.74983136540345,0.000241568602871663,0.01
428,0,0.594,2cb924ecc3d0067949b12214dbe357d2,11.8045213696658,0.307263343713605,0.549727184098508,0.585380157925069,0.000198477987224285,0.307263343713605,0.000198477987224285,1
429,0,0.036,35570a508b77bc034851413f7038b1cb,1.81575979424474,0.553344150152295,0.160749684124673,0.186747335772679,0.000253320588957312,0.553344150152295,0.000253320588957312,1
430,0,0.001,ec64c3d19fc7d20e51ed4825dffbb715,6.76832269768394,2.83374629369568,1.0290516322489e-09,5.32097556675119e-09,0.000253320588957312,2.83374629369568,0.000253320588957312,0.001
431,0,0.001,774e859c996224ae80ccf4e211e3e970,6.06818859665424,3.74656168295887,1.77392245344773e-21,3.4636007131603e-20,0.000255932141420789,3.74656168295887,0.000255932141420789,0.001
432,0,0.428,554c6b20ae8af68519012cc43dc92294,10.5559316652686,0.39245494873974,0.47659084242831,0.512682384633049,0.000186726001138637,0.39245494873974,0.000186726001138637,1
433,0,0.001,5eda8cf5d8e6e03df1c960debab75a70,7.7171815920271,2.14633680672038,6.15444247396437e-06,1.91880490695671e-05,0.000250709036493834,2.14633680672038,0.000250709036493834,0.001
434,0,0.001,42359594dcb45555e9d057da44b0595a,5.91190002032807,3.70444481270838,3.77876397448604e-16,4.29420436381481e-15,0.000252014812725573,3.70444481270838,0.000252014812725573,0.001
435,0,0.001,1846a1d1e2f969a0cb85b180b8871966,1.5053790408731,0.642908541726998,0.102931806497387,0.122505564946408,0.000252014812725573,0.642908541726998,0.000252014812725573,1
436,0,0.001,cae77d23aa3d07451b8f03dbedab3e71,6.81676802902757,2.62322913970901,2.06388211287693e-08,9.17139880915519e-08,0.000246791707798618,2.62322913970901,0.000246791707798618,0.001
437,0,0.001,5bf153164ccb88d2dfd3b90f752f21f8,6.70436708816133,2.94079668679129,3.96459111454702e-15,3.99381220443512e-14,0.000258543693884266,2.94079668679129,0.000258543693884266,0.001
438,0,0.001,40b706aed3984aafc6a3b35c92692ffa,5.90146279100802,3.70106154213407,5.79732897606235e-16,6.38716615075105e-15,0.000250709036493834,3.70106154213407,0.000250709036493834,0.001
439,0,0.006,0759897dfe2e7127001a39ea67dab311,7.48487167706104,1.9117609525528,0.000318767005681829,0.000721926677722295,0.000231122393017753,1.9117609525528,0.000231122393017753,0.001
440,0,0.029,ed3f8d8f47258f6eba170105b4105acb,7.77042633398343,1.67622039893419,0.00201379281894467,0.00370452902342786,0.000219370406932105,1.67622039893419,0.000219370406932105,0.01
441,0,0.325,5895219e81816790821ba9c38084e8a4,11.4722491412501,0.494345173991678,0.305851760820454,0.338963917262554,0.000211535749541673,0.494345173991678,0.000211535749541673,1
442,0,0.479,8f85cfff8e2ec9d32ba2bed8a6ac47be,9.91932968930293,0.0578380676164498,0.919939173713512,0.928384035415931,0.000144941161722998,0.0578380676164498,0.000144941161722998,1
443,0,0.016,918a59db348693f12d4a10c055de8f40,5.14166800391645,0.992632439879755,0.0307300143032771,0.0405642605929712,0.000227205064322537,0.992632439879755,0.000227205064322537,0.1
444,0,0.015,b1cd5cdbea9ed14c13e44816ede885f4,3.29537417241579,1.98147440747414,1.69328754784887e-05,4.88753146659345e-05,0.000238957050408186,1.98147440747414,0.000238957050408186,0.001
445,0,0.001,e202c7fcd2a691f8df6d6834d0378f8e,6.64242980180175,2.83645047818173,1.20035792598041e-13,1.01849161605419e-12,0.000249403260262095,2.83645047818173,0.000249403260262095,0.001
446,0,0.001,ee29f9eaba445026bc8ac87ac4560845,5.82080177400884,3.67593487470934,8.23788852530748e-22,1.6663600908992e-20,0.000242874379103402,3.67593487470934,0.000242874379103402,0.001
447,0,0.563,87696d4461127a243d4ec799e9eea76a,14.6305065808907,0.238751643131675,0.559970468907626,0.595284982397701,0.000246791707798618,0.238751643131675,0.000246791707798618,1
448,0,0.001,6be39f32d661ffeb732aa32eb101e53d,2.48096203822351,1.6490441993511,2.81613863140964e-05,7.80340441591153e-05,0.000240262826639924,1.6490441993511,0.000240262826639924,0.001
449,0,0.125,84db99cab40b53e2f3b4715c629a6fb9,11.2254066118759,0.784662308334137,0.0986188880123877,0.117704913070249,0.000238957050408186,0.784662308334137,0.000238957050408186,1
450,0,0.001,e1aa01f3187e878a909d16b6a9eb7171,5.71341867139744,3.64613325370665,4.87633877243525e-18,6.68283066997427e-17,0.000240262826639924,3.64613325370665,0.000240262826639924,0.001
451,0,0.35,52dcc1da17d4738404f0b6bae5f5e638,12.8401770695288,0.148262945005281,0.743096545260058,0.767375787090078,0.000201089539687763,0.148262945005281,0.000201089539687763,1
452,0,0.001,e123f25dab44759d39ac40011ab4379c,2.61168582462033,2.15184098582526,2.11709831948045e-06,7.17351315963387e-06,0.000238957050408186,2.15184098582526,0.000238957050408186,0.001
453,0,0.001,75d991e19893d4530263f7de3af3e094,6.24050792125189,3.06763521625656,8.43586716171804e-17,1.01814272641547e-15,0.000244180155335141,3.06763521625656,0.000244180155335141,0.001
454,0,0.004,2d49afa394d737632ab290c6989b4b97,9.91011784610808,1.2497405135197,0.0048375987124597,0.00803406787813093,0.000248097484030357,1.2497405135197,0.000248097484030357,0.01
455,0,0.001,035f44cff92a6595aa6452cab35f28d6,6.20368693840286,3.06413306884582,1.66901666417266e-12,1.23096652888312e-11,0.000237651274176447,3.06413306884582,0.000237651274176447,0.001
456,0,0.332,979228bfcc92c20e244d37df35810bed,10.8216503987229,0.496868156064036,0.301161258144984,0.334351807341203,0.000197172210992547,0.496868156064036,0.000197172210992547,1
457,0,0.479,b9794952b0aa5b81f3df88e0a267abb0,10.9608437840253,0.408750129877653,0.410101171874076,0.446091982397763,0.000191949106065592,0.408750129877653,0.000191949106065592,1
458,0,0.001,eddc90b1e5834aa6fd61b79217e30cc7,1.30708915544119,0.0841630880257845,0.844755267390776,0.857780288932871,0.000236345497944708,0.0841630880257845,0.000236345497944708,1
459,0,0.069,d5e68f662c856fb2714f999c59c6675b,9.41670846844665,0.937016065849228,0.0467402576618118,0.0591505212702158,0.000208924197078195,0.937016065849228,0.000208924197078195,0.1
460,0,0.112,bc6018cc69e332c9db756de2fd4190e5,8.74381594013906,0.966798117099576,0.0836682331298417,0.101101614083061,0.000191949106065592,0.966798117099576,0.000191949106065592,1
461,0,0.001,51bce110e621300364c218ae62e708d1,6.08542314266405,3.10348263847214,5.29597475278847e-13,4.18464755075802e-12,0.000236345497944708,3.10348263847214,0.000236345497944708,0.001
462,0,0.001,83ba91bf40f6d72d0bd783145191f708,5.83179944482416,3.48362335632951,1.17967358169508e-16,1.40367277708989e-15,0.000236345497944708,3.48362335632951,0.000236345497944708,0.001
463,0,0.034,2e4240b9dfa35e3f05030d8f75dcbab3,3.86727094039437,1.51061426521507,0.00173580012393319,0.00324628003947121,0.000221981959395582,1.51061426521507,0.000221981959395582,0.01
464,0,0.001,e535e86503e8bcb0a59812fde69a4a38,5.88764137128946,3.26108619535721,1.16112042035472e-14,1.09753008705305e-13,0.000235039721712969,3.26108619535721,0.000235039721712969,0.001
465,0,0.001,5383b703c589c3ed6b60f3dc8cc72cdf,6.74381368539114,2.72086501264083,5.22746624702441e-15,5.15307930042933e-14,0.000249403260262095,2.72086501264083,0.000249403260262095,0.001
466,0,0.001,043e068a366061bae023f47862888c6e,5.58887488239129,3.60859704367714,6.63170368743506e-18,8.89563011866289e-17,0.000233733945481231,3.60859704367714,0.000233733945481231,0.001
467,0,0.26,c199ac8aa654e5e9efcae17151f61841,9.52040751576199,0.664961764306973,0.20983439655583,0.239263256681585,0.000185420224906898,0.664961764306973,0.000185420224906898,1
468,0,0.001,efdbb0361944d05effcb2a06f9dfb916,5.56006660883006,3.59945811309851,1.93347089785831e-15,2.01184410091965e-14,0.000232428169249492,3.59945811309851,0.000232428169249492,0.001
469,0,0.001,94e54cba2dcbafdcd808beb7efcedb06,5.59605533886749,3.60964111735003,4.76997733538578e-17,5.93131908139679e-16,0.000232428169249492,3.60964111735003,0.000232428169249492,0.001
470,0,0.001,7db86f9c0423fe4bbe498807fca54dbc,5.50591324506224,3.58341178760967,3.81677327489133e-15,3.86028449022509e-14,0.000231122393017753,3.58341178760967,0.000231122393017753,0.001
471,0,0.001,99404d7993e87b83746e297749c38346,5.76553375900691,3.38862634179835,2.34766056844994e-21,4.46320281753809e-20,0.000232428169249492,3.38862634179835,0.000232428169249492,0.001
